ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL
24,Barcelona,Barcelona Open,4/22/23,ATP500,Outdoor,Clay,Semifinals,3,Alcaraz C.,Evans D.,2,26,6770,1390,6,2,6,2,,,,,,,2,0,Completed,1.05,11,1.06,12.62,1.11,12.62,1.05,10.36
24,Barcelona,Barcelona Open,4/23/23,ATP500,Outdoor,Clay,The Final,3,Alcaraz C.,Tsitsipas S.,2,5,6770,4950,6,3,6,4,,,,,,,2,0,Completed,1.25,4,1.22,4.9,1.31,4.9,1.24,4.13
25,Banja Luka,Srpska Open,4/17/23,ATP250,Outdoor,Clay,1st Round,3,Popyrin A.,Griekspoor T.,81,34,701,1094,7,6,7,6,,,,,,,2,0,Completed,2.5,1.53,2.48,1.6,2.56,1.62,2.38,1.56
25,Banja Luka,Srpska Open,4/17/23,ATP250,Outdoor,Clay,1st Round,3,Van Assche L.,Wawrinka S.,87,84,672,692,1,6,7,6,6,4,,,,,2,1,Completed,2.2,1.67,2.2,1.74,2.44,1.74,2.18,1.66
25,Banja Luka,Srpska Open,4/17/23,ATP250,Outdoor,Clay,1st Round,3,Molcan A.,Daniel T.,73,100,735,587,3,6,7,5,6,1,,,,,2,1,Completed,2.1,1.73,2.11,1.8,2.2,1.83,2.06,1.74
25,Banja Luka,Srpska Open,4/18/23,ATP250,Outdoor,Clay,1st Round,3,Shelbayh A.,Ymer E.,267,139,201,419,6,1,7,5,,,,,,,2,0,Completed,2.63,1.5,2.53,1.58,2.63,1.62,2.35,1.57
25,Banja Luka,Srpska Open,4/18/23,ATP250,Outdoor,Clay,1st Round,3,Djere L.,Safiullin R.,78,106,716,557,6,4,6,2,,,,,,,2,0,Completed,1.3,3.5,1.32,3.68,1.34,3.68,1.3,3.42
25,Banja Luka,Srpska Open,4/18/23,ATP250,Outdoor,Clay,1st Round,3,Albot R.,Coria F.,110,76,536,721,6,4,,,,,,,,,1,0,Retired,2.1,1.73,2,1.89,2.1,1.89,1.98,1.8
25,Banja Luka,Srpska Open,4/18/23,ATP250,Outdoor,Clay,1st Round,3,Gasquet R.,Prizmic D.,42,342,940,140,6,3,6,1,,,,,,,2,0,Completed,1.67,2.2,1.79,2.13,1.86,2.25,1.7,2.11
25,Banja Luka,Srpska Open,4/18/23,ATP250,Outdoor,Clay,1st Round,3,Lajovic D.,Krajinovic F.,70,74,744,731,6,2,4,6,6,4,,,,,2,1,Completed,1.67,2.2,1.75,2.19,1.75,2.2,1.7,2.14
25,Banja Luka,Srpska Open,4/19/23,ATP250,Outdoor,Clay,1st Round,3,Dzumhur D.,Broady L.,202,132,282,433,6,3,6,0,,,,,,,2,0,Completed,2.2,1.67,2.2,1.74,2.22,1.8,2.14,1.7
25,Banja Luka,Srpska Open,4/19/23,ATP250,Outdoor,Clay,1st Round,3,Barrere G.,Medjedovic H.,57,212,838,272,7,6,7,5,,,,,,,2,0,Completed,2.2,1.67,2.25,1.71,2.25,1.75,2.18,1.66
25,Banja Luka,Srpska Open,4/19/23,ATP250,Outdoor,Clay,1st Round,3,Varillas J. P.,Gaston H.,92,107,647,555,7,5,6,3,,,,,,,2,0,Completed,1.62,2.3,1.68,2.32,1.7,2.4,1.62,2.25
25,Banja Luka,Srpska Open,4/19/23,ATP250,Outdoor,Clay,1st Round,3,Lehecka J.,Monfils G.,36,322,1033,155,6,4,6,3,,,,,,,2,0,Completed,1.17,5,1.18,5.6,1.19,5.67,1.16,5.07
25,Banja Luka,Srpska Open,4/19/23,ATP250,Outdoor,Clay,2nd Round,3,Djere L.,Coric B.,78,21,716,1890,6,4,6,7,6,4,,,,,2,1,Completed,1.67,2.2,1.68,2.32,1.73,2.36,1.65,2.19
25,Banja Luka,Srpska Open,4/19/23,ATP250,Outdoor,Clay,2nd Round,3,Djokovic N.,Van Assche L.,1,87,7240,672,6,7,6,3,6,2,,,,,2,1,Completed,1.06,10,1.07,11.48,1.07,11.48,1.06,9.12
25,Banja Luka,Srpska Open,4/19/23,ATP250,Outdoor,Clay,2nd Round,3,Molcan A.,Popyrin A.,73,81,735,701,7,6,4,6,7,5,,,,,2,1,Completed,1.8,2,1.83,2.1,1.86,2.18,1.77,2.01
25,Banja Luka,Srpska Open,4/20/23,ATP250,Outdoor,Clay,2nd Round,3,Lajovic D.,Barrere G.,70,57,744,838,6,3,6,0,,,,,,,2,0,Completed,1.36,3.2,1.34,3.56,1.39,3.56,1.34,3.21
25,Banja Luka,Srpska Open,4/20/23,ATP250,Outdoor,Clay,2nd Round,3,Kecmanovic M.,Shelbayh A.,33,267,1125,201,6,4,7,6,,,,,,,2,0,Completed,1.2,4.5,1.22,4.87,1.25,4.87,1.21,4.31
25,Banja Luka,Srpska Open,4/20/23,ATP250,Outdoor,Clay,2nd Round,3,Dzumhur D.,Gasquet R.,202,42,282,940,6,4,1,6,7,6,,,,,2,1,Completed,2.75,1.44,3.06,1.43,3.06,1.47,2.82,1.42
25,Banja Luka,Srpska Open,4/20/23,ATP250,Outdoor,Clay,2nd Round,3,Rublev A.,Varillas J. P.,6,92,4380,647,6,2,6,2,,,,,,,2,0,Completed,1.17,5,1.22,4.84,1.22,5.25,1.19,4.57
25,Banja Luka,Srpska Open,4/20/23,ATP250,Outdoor,Clay,2nd Round,3,Lehecka J.,Albot R.,36,110,1033,536,6,0,6,2,,,,,,,2,0,Completed,1.22,4.33,1.25,4.46,1.28,4.51,1.23,4.09
25,Banja Luka,Srpska Open,4/21/23,ATP250,Outdoor,Clay,Quarterfinals,3,Molcan A.,Djere L.,73,78,735,716,6,2,4,6,7,5,,,,,2,1,Completed,2.5,1.53,2.36,1.67,2.51,1.67,2.35,1.58
25,Banja Luka,Srpska Open,4/21/23,ATP250,Outdoor,Clay,Quarterfinals,3,Rublev A.,Dzumhur D.,6,202,4380,282,7,5,6,3,,,,,,,2,0,Completed,1.06,10,1.07,11.71,1.09,11.71,1.06,9.3
25,Banja Luka,Srpska Open,4/21/23,ATP250,Outdoor,Clay,Quarterfinals,3,Lajovic D.,Djokovic N.,70,1,744,7240,6,4,7,6,,,,,,,2,0,Completed,8,1.08,8.11,1.11,8.75,1.14,7.26,1.09
25,Banja Luka,Srpska Open,4/21/23,ATP250,Outdoor,Clay,Quarterfinals,3,Kecmanovic M.,Lehecka J.,33,36,1125,1033,7,5,6,0,,,,,,,2,0,Completed,3,1.4,3.09,1.43,3.09,1.46,2.85,1.41
25,Banja Luka,Srpska Open,4/22/23,ATP250,Outdoor,Clay,Semifinals,3,Rublev A.,Molcan A.,6,73,4380,735,6,2,6,4,,,,,,,2,0,Completed,1.17,5,1.23,4.67,1.25,5,1.2,4.47
25,Banja Luka,Srpska Open,4/22/23,ATP250,Outdoor,Clay,Semifinals,3,Lajovic D.,Kecmanovic M.,70,33,744,1125,4,6,7,6,6,4,,,,,2,1,Completed,2.2,1.67,2.2,1.75,2.2,1.76,2.14,1.69
25,Banja Luka,Srpska Open,4/23/23,ATP250,Outdoor,Clay,The Final,3,Lajovic D.,Rublev A.,70,6,744,4380,6,3,4,6,6,4,,,,,2,1,Completed,4,1.25,4.19,1.27,4.25,1.3,3.87,1.25
26,Munich,BMW Open,4/17/23,ATP250,Outdoor,Clay,1st Round,3,Giron M.,Carballes Baena R.,68,53,756,867,6,1,5,7,6,2,,,,,2,1,Completed,2.75,1.44,2.79,1.49,2.9,1.49,2.71,1.45
26,Munich,BMW Open,4/17/23,ATP250,Outdoor,Clay,1st Round,3,Cobolli F.,Thompson J.,208,91,277,655,7,5,6,1,,,,,,,2,0,Completed,1.62,2.3,1.73,2.22,1.73,2.4,1.62,2.25
26,Munich,BMW Open,4/17/23,ATP250,Outdoor,Clay,1st Round,3,Hanfmann Y.,Monteiro T.,112,89,534,665,6,7,7,6,6,2,,,,,2,1,Completed,1.53,2.5,1.58,2.53,1.58,2.63,1.54,2.45
26,Munich,BMW Open,4/18/23,ATP250,Outdoor,Clay,1st Round,3,Otte O.,Baez S.,94,30,631,1190,6,3,7,5,,,,,,,2,0,Completed,2.75,1.44,2.97,1.44,3.01,1.46,2.83,1.42
26,Munich,BMW Open,4/18/23,ATP250,Outdoor,Clay,1st Round,3,Fucsovics M.,Rehberg M.,75,412,722,112,4,6,7,6,6,3,,,,,2,1,Completed,1.07,9,1.09,9.47,1.09,9.5,1.07,8.36
26,Munich,BMW Open,4/18/23,ATP250,Outdoor,Clay,1st Round,3,Huesler M.A.,Edmund K.,63,509,780,72,7,6,4,6,6,3,,,,,2,1,Completed,1.36,3.2,1.4,3.17,1.42,3.27,1.36,3.1
26,Munich,BMW Open,4/18/23,ATP250,Outdoor,Clay,1st Round,3,O Connell C.,Humbert U.,82,72,700,738,6,4,6,4,,,,,,,2,0,Completed,1.91,1.91,1.93,1.96,2.1,1.96,1.91,1.88
26,Munich,BMW Open,4/18/23,ATP250,Outdoor,Clay,1st Round,3,Ritschard A.,Struff J.L.,209,64,274,779,7,5,7,5,,,,,,,2,0,Completed,6,1.13,6.97,1.13,7.09,1.13,6.3,1.12
26,Munich,BMW Open,4/18/23,ATP250,Outdoor,Clay,1st Round,3,Sonego L.,Halys Q.,45,65,915,771,3,6,7,6,7,5,,,,,2,1,Completed,1.73,2.1,1.78,2.14,1.8,2.14,1.75,2.06
26,Munich,BMW Open,4/18/23,ATP250,Outdoor,Clay,1st Round,3,Thiem D.,Lestienne C.,101,60,580,798,6,3,,,,,,,,,1,0,Retired,1.22,4.33,1.22,4.71,1.25,5.1,1.21,4.34
26,Munich,BMW Open,4/18/23,ATP250,Outdoor,Clay,1st Round,3,Garin C.,Topo M.,86,478,678,82,6,4,6,2,,,,,,,2,0,Completed,1.13,6,1.14,6.77,1.15,6.77,1.13,5.89
26,Munich,BMW Open,4/20/23,ATP250,Outdoor,Clay,1st Round,3,Karatsev A.,Altmaier D.,129,93,465,640,4,6,7,6,6,2,,,,,2,1,Completed,2,1.8,2.17,1.76,2.24,1.85,2.09,1.73
26,Munich,BMW Open,4/20/23,ATP250,Outdoor,Clay,2nd Round,3,Cobolli F.,Otte O.,208,94,277,631,6,0,3,6,6,3,,,,,2,1,Completed,2.75,1.44,2.56,1.58,2.78,1.58,2.56,1.5
26,Munich,BMW Open,4/20/23,ATP250,Outdoor,Clay,2nd Round,3,Giron M.,Ritschard A.,68,209,756,274,4,6,6,3,6,3,,,,,2,1,Completed,1.44,2.75,1.53,2.68,1.55,2.78,1.48,2.63
26,Munich,BMW Open,4/20/23,ATP250,Outdoor,Clay,2nd Round,3,Rune H.,Hanfmann Y.,7,112,3865,534,6,3,6,4,,,,,,,2,0,Completed,1.29,3.75,1.32,3.76,1.32,4.33,1.27,3.65
26,Munich,BMW Open,4/20/23,ATP250,Outdoor,Clay,2nd Round,3,Garin C.,Sonego L.,86,45,678,915,6,3,7,6,,,,,,,2,0,Completed,1.8,2,1.85,2.07,1.85,2.15,1.77,2.03
26,Munich,BMW Open,4/20/23,ATP250,Outdoor,Clay,2nd Round,3,O Connell C.,Zverev A.,82,16,700,2140,7,6,6,4,,,,,,,2,0,Completed,5.5,1.14,5.57,1.18,5.75,1.18,5.22,1.15
26,Munich,BMW Open,4/20/23,ATP250,Outdoor,Clay,2nd Round,3,Van De Zandschulp B.,Karatsev A.,29,129,1250,465,6,2,6,0,,,,,,,2,0,Completed,1.44,2.75,1.48,2.84,1.5,2.85,1.46,2.68
26,Munich,BMW Open,4/20/23,ATP250,Outdoor,Clay,2nd Round,3,Fritz T.,Fucsovics M.,10,75,3245,722,4,6,6,3,6,3,,,,,2,1,Completed,1.3,3.5,1.36,3.49,1.36,3.5,1.32,3.34
26,Munich,BMW Open,4/21/23,ATP250,Outdoor,Clay,2nd Round,3,Thiem D.,Huesler M.A.,101,63,580,780,5,7,6,4,6,4,,,,,2,1,Completed,1.33,3.4,1.39,3.3,1.39,3.4,1.35,3.2
26,Munich,BMW Open,4/21/23,ATP250,Outdoor,Clay,Quarterfinals,3,O Connell C.,Cobolli F.,82,208,700,277,7,6,4,6,6,3,,,,,2,1,Completed,1.44,2.75,1.52,2.73,1.52,2.85,1.47,2.65
26,Munich,BMW Open,4/21/23,ATP250,Outdoor,Clay,Quarterfinals,3,Rune H.,Garin C.,7,86,3865,678,6,2,6,4,,,,,,,2,0,Completed,1.25,4,1.29,4.05,1.32,4.05,1.26,3.83
26,Munich,BMW Open,4/21/23,ATP250,Outdoor,Clay,Quarterfinals,3,Fritz T.,Thiem D.,10,101,3245,580,6,3,6,4,,,,,,,2,0,Completed,1.53,2.5,1.45,2.96,1.54,3.03,1.45,2.72
26,Munich,BMW Open,4/21/23,ATP250,Outdoor,Clay,Quarterfinals,3,Van De Zandschulp B.,Giron M.,29,68,1250,756,7,6,6,3,,,,,,,2,0,Completed,1.4,3,1.42,3.11,1.45,3.15,1.38,2.98
26,Munich,BMW Open,4/22/23,ATP250,Outdoor,Clay,Semifinals,3,Rune H.,O Connell C.,7,82,3865,700,6,3,6,2,,,,,,,2,0,Completed,1.2,4.5,1.18,5.62,1.21,5.62,1.17,4.9
26,Munich,BMW Open,4/22/23,ATP250,Outdoor,Clay,Semifinals,3,Van De Zandschulp B.,Fritz T.,29,10,1250,3245,6,4,7,6,,,,,,,2,0,Completed,2.75,1.44,2.79,1.5,2.8,1.73,2.68,1.46
26,Munich,BMW Open,4/23/23,ATP250,Outdoor,Clay,The Final,3,Rune H.,Van De Zandschulp B.,7,29,3865,1250,6,4,1,6,7,6,,,,,2,1,Completed,1.25,4,1.26,4.48,1.29,4.48,1.24,4.03
27,Madrid,Mutua Madrid Open,4/26/23,Masters 1000,Outdoor,Clay,1st Round,3,Ramos-Vinolas A.,Ivashka I.,60,69,810,761,4,6,7,6,6,2,,,,,2,1,Completed,2.2,1.67,2.36,1.65,2.48,1.7,2.3,1.61
27,Madrid,Mutua Madrid Open,4/26/23,Masters 1000,Outdoor,Clay,1st Round,3,Gaston H.,Chardy J.,106,635,555,45,6,3,6,4,,,,,,,2,0,Completed,1.3,3.5,1.36,3.43,1.4,3.5,1.34,3.24
27,Madrid,Mutua Madrid Open,4/26/23,Masters 1000,Outdoor,Clay,1st Round,3,Barrere G.,Nava E.,56,173,848,344,6,0,5,7,6,3,,,,,2,1,Completed,1.53,2.5,1.56,2.57,1.58,2.75,1.5,2.56
27,Madrid,Mutua Madrid Open,4/26/23,Masters 1000,Outdoor,Clay,1st Round,3,Molcan A.,Wu Y.,58,57,825,843,6,2,6,4,,,,,,,2,0,Completed,1.4,3,1.44,2.99,1.46,3.3,1.39,2.97
27,Madrid,Mutua Madrid Open,4/26/23,Masters 1000,Outdoor,Clay,1st Round,3,Halys Q.,Popyrin A.,66,75,771,721,4,6,6,4,6,4,,,,,2,1,Completed,1.67,2.2,1.74,2.2,1.77,2.3,1.69,2.16
27,Madrid,Mutua Madrid Open,4/26/23,Masters 1000,Outdoor,Clay,1st Round,3,Bublik A.,Galan D.E.,55,100,865,586,7,6,6,7,6,4,,,,,2,1,Completed,1.8,2,1.93,1.95,1.93,2,1.84,1.95
27,Madrid,Mutua Madrid Open,4/26/23,Masters 1000,Outdoor,Clay,1st Round,3,Carballes Baena R.,Goffin D.,53,95,867,615,6,4,6,4,,,,,,,2,0,Completed,1.5,2.63,1.6,2.49,1.6,2.69,1.54,2.45
27,Madrid,Mutua Madrid Open,4/26/23,Masters 1000,Outdoor,Clay,1st Round,3,Hanfmann Y.,Varillas J. P.,108,87,548,667,6,4,3,6,6,3,,,,,2,1,Completed,1.44,2.75,1.46,2.9,1.6,3.03,1.44,2.77
27,Madrid,Mutua Madrid Open,4/26/23,Masters 1000,Outdoor,Clay,1st Round,3,Wawrinka S.,Cressy M.,84,39,692,1010,6,7,6,3,7,6,,,,,2,1,Completed,1.44,2.75,1.45,2.94,1.45,3.16,1.4,2.92
27,Madrid,Mutua Madrid Open,4/26/23,Masters 1000,Outdoor,Clay,1st Round,3,Grenier H.,Schwartzman D.,128,72,466,730,7,5,6,4,,,,,,,2,0,Completed,4,1.25,3.96,1.29,4,1.3,3.76,1.27
27,Madrid,Mutua Madrid Open,4/26/23,Masters 1000,Outdoor,Clay,1st Round,3,Otte O.,Kotov P.,98,101,606,583,6,3,4,6,6,4,,,,,2,1,Completed,1.73,2.1,1.79,2.09,1.79,2.2,1.72,2.11
27,Madrid,Mutua Madrid Open,4/26/23,Masters 1000,Outdoor,Clay,1st Round,3,Arnaldi M.,Paire B.,105,161,556,377,6,1,3,6,7,6,,,,,2,1,Completed,1.53,2.5,1.57,2.55,1.58,2.9,1.52,2.51
27,Madrid,Mutua Madrid Open,4/26/23,Masters 1000,Outdoor,Clay,1st Round,3,Ruusuvuori E.,Humbert U.,41,77,977,718,7,6,7,6,,,,,,,2,0,Completed,1.5,2.63,1.53,2.66,1.56,2.85,1.5,2.56
27,Madrid,Mutua Madrid Open,4/26/23,Masters 1000,Outdoor,Clay,1st Round,3,Munar J.,Kokkinakis T.,88,111,666,534,7,6,7,6,,,,,,,2,0,Completed,1.8,2,1.81,2.1,1.92,2.12,1.77,2.04
27,Madrid,Mutua Madrid Open,4/26/23,Masters 1000,Outdoor,Clay,1st Round,3,Monteiro T.,Gojo B.,97,110,608,538,7,6,4,6,6,3,,,,,2,1,Completed,1.91,1.91,2,1.89,2.02,2,1.91,1.88
27,Madrid,Mutua Madrid Open,4/26/23,Masters 1000,Outdoor,Clay,1st Round,3,Gasquet R.,Landaluce M.,43,894,951,16,6,2,6,1,,,,,,,2,0,Completed,1.14,5.5,1.16,6.07,1.17,6.1,1.14,5.54
27,Madrid,Mutua Madrid Open,4/27/23,Masters 1000,Outdoor,Clay,1st Round,3,Etcheverry T.,Mannarino A.,59,46,814,917,6,4,6,0,,,,,,,2,0,Completed,1.2,4.5,1.27,4.13,1.31,4.54,1.25,3.97
27,Madrid,Mutua Madrid Open,4/27/23,Masters 1000,Outdoor,Clay,1st Round,3,Shevchenko A.,Wolf J.J.,96,49,610,880,6,4,6,4,,,,,,,2,0,Completed,1.53,2.5,1.68,2.31,1.69,2.5,1.61,2.31
27,Madrid,Mutua Madrid Open,4/27/23,Masters 1000,Outdoor,Clay,1st Round,3,Safiullin R.,Jarry N.,112,51,525,878,6,2,3,6,6,3,,,,,2,1,Completed,3.2,1.36,3.19,1.4,3.38,1.4,3.15,1.36
27,Madrid,Mutua Madrid Open,4/27/23,Masters 1000,Outdoor,Clay,1st Round,3,Thiem D.,Edmund K.,93,498,625,75,6,4,6,1,,,,,,,2,0,Completed,1.14,5.5,1.18,5.49,1.22,5.55,1.17,5.09
27,Madrid,Mutua Madrid Open,4/27/23,Masters 1000,Outdoor,Clay,1st Round,3,Zhang Zh.,Rodionov J.,99,119,606,502,7,6,6,4,,,,,,,2,0,Completed,2.1,1.73,2.21,1.74,2.26,1.76,2.15,1.7
27,Madrid,Mutua Madrid Open,4/27/23,Masters 1000,Outdoor,Clay,1st Round,3,Watanuki Y.,Moutet C.,117,64,502,780,6,3,6,3,,,,,,,2,0,Completed,1.5,2.63,1.53,2.65,1.57,2.65,1.51,2.55
27,Madrid,Mutua Madrid Open,4/27/23,Masters 1000,Outdoor,Clay,1st Round,3,Garin C.,Huesler M.A.,73,76,723,720,7,6,6,2,,,,,,,2,0,Completed,1.29,3.75,1.39,3.25,1.4,3.75,1.33,3.35
27,Madrid,Mutua Madrid Open,4/27/23,Masters 1000,Outdoor,Clay,1st Round,3,Cachin P.,Shelbayh A.,67,243,767,233,6,1,6,4,,,,,,,2,0,Completed,1.4,3,1.52,2.69,1.56,3,1.44,2.78
27,Madrid,Mutua Madrid Open,4/27/23,Masters 1000,Outdoor,Clay,1st Round,3,Struff J.L.,Sonego L.,65,47,779,890,6,3,6,1,,,,,,,2,0,Completed,2.1,1.73,2.09,1.82,2.35,1.82,2.12,1.72
27,Madrid,Mutua Madrid Open,4/27/23,Masters 1000,Outdoor,Clay,1st Round,3,Giron M.,Borges N.,61,74,801,723,6,2,7,6,,,,,,,2,0,Completed,2.1,1.73,2.1,1.81,2.29,1.85,2.06,1.77
27,Madrid,Mutua Madrid Open,4/27/23,Masters 1000,Outdoor,Clay,1st Round,3,Cecchinato M.,Fucsovics M.,85,83,688,697,7,6,6,3,,,,,,,2,0,Completed,2.38,1.57,2.59,1.56,2.59,1.59,2.44,1.55
27,Madrid,Mutua Madrid Open,4/27/23,Masters 1000,Outdoor,Clay,1st Round,3,O Connell C.,Krajinovic F.,81,79,710,711,6,4,6,7,6,2,,,,,2,1,Completed,1.67,2.2,1.81,2.11,1.82,2.23,1.73,2.1
27,Madrid,Mutua Madrid Open,4/27/23,Masters 1000,Outdoor,Clay,1st Round,3,Vavassori A.,Murray A.,164,52,369,870,6,2,7,6,,,,,,,2,0,Completed,2.3,1.62,2.3,1.68,2.51,1.72,2.24,1.65
27,Madrid,Mutua Madrid Open,4/27/23,Masters 1000,Outdoor,Clay,1st Round,3,Lajovic D.,Kubler J.,40,63,994,782,6,3,6,3,,,,,,,2,0,Completed,1.53,2.5,1.57,2.54,1.65,2.66,1.58,2.39
27,Madrid,Mutua Madrid Open,4/27/23,Masters 1000,Outdoor,Clay,1st Round,3,Zapata Miralles B.,Mcdonald M.,42,54,958,865,3,6,6,3,7,6,,,,,2,1,Completed,1.57,2.38,1.63,2.42,1.65,2.45,1.59,2.35
27,Madrid,Mutua Madrid Open,4/27/23,Masters 1000,Outdoor,Clay,1st Round,3,Karatsev A.,Djere L.,121,70,497,741,7,6,7,5,,,,,,,2,0,Completed,2.3,1.62,2.33,1.67,2.38,1.68,2.3,1.61
27,Madrid,Mutua Madrid Open,4/28/23,Masters 1000,Outdoor,Clay,2nd Round,3,Arnaldi M.,Ruud C.,105,4,556,5210,6,3,6,4,,,,,,,2,0,Completed,5,1.17,5.21,1.2,5.21,1.22,4.75,1.19
27,Madrid,Mutua Madrid Open,4/28/23,Masters 1000,Outdoor,Clay,2nd Round,3,Munar J.,Griekspoor T.,88,36,666,1094,7,6,,,,,,,,,1,0,Retired,2,1.8,2.05,1.87,2.12,1.9,2.01,1.8
27,Madrid,Mutua Madrid Open,4/28/23,Masters 1000,Outdoor,Clay,2nd Round,3,Altmaier D.,Otte O.,92,98,633,606,6,4,7,5,,,,,,,2,0,Completed,2,1.8,2.04,1.87,2.05,1.96,1.96,1.84
27,Madrid,Mutua Madrid Open,4/28/23,Masters 1000,Outdoor,Clay,2nd Round,3,Nishioka Y.,Molcan A.,34,58,1138,825,5,7,6,4,6,4,,,,,2,1,Completed,2.38,1.57,2.58,1.57,2.58,1.63,2.38,1.58
27,Madrid,Mutua Madrid Open,4/28/23,Masters 1000,Outdoor,Clay,2nd Round,3,Hanfmann Y.,Musetti L.,108,18,548,2065,6,4,7,6,,,,,,,2,0,Completed,3,1.4,2.98,1.45,3,1.5,2.81,1.43
27,Madrid,Mutua Madrid Open,4/28/23,Masters 1000,Outdoor,Clay,2nd Round,3,Rublev A.,Wawrinka S.,6,84,4280,692,7,5,6,4,,,,,,,2,0,Completed,1.29,3.75,1.32,3.75,1.33,4,1.29,3.57
27,Madrid,Mutua Madrid Open,4/28/23,Masters 1000,Outdoor,Clay,2nd Round,3,Dimitrov G.,Barrere G.,32,56,1170,848,7,6,7,6,,,,,,,2,0,Completed,1.17,5,1.23,4.72,1.23,5.25,1.2,4.57
27,Madrid,Mutua Madrid Open,4/28/23,Masters 1000,Outdoor,Clay,2nd Round,3,Khachanov K.,Monteiro T.,12,97,2855,608,6,3,3,6,6,3,,,,,2,1,Completed,1.25,4,1.27,4.31,1.28,4.31,1.25,3.96
27,Madrid,Mutua Madrid Open,4/28/23,Masters 1000,Outdoor,Clay,2nd Round,3,Alcaraz C.,Ruusuvuori E.,2,41,6770,977,2,6,6,4,6,2,,,,,2,1,Completed,1.04,13,1.04,16.71,1.05,17.8,1.04,12.09
27,Madrid,Mutua Madrid Open,4/28/23,Masters 1000,Outdoor,Clay,2nd Round,3,Bautista Agut R.,Halys Q.,25,66,1475,771,4,6,7,6,6,3,,,,,2,1,Completed,1.67,2.2,1.84,2.08,1.84,2.2,1.74,2.1
27,Madrid,Mutua Madrid Open,4/28/23,Masters 1000,Outdoor,Clay,2nd Round,3,Coric B.,Gaston H.,20,106,1890,555,6,3,6,3,,,,,,,2,0,Completed,1.44,2.75,1.48,2.86,1.5,2.9,1.45,2.75
27,Madrid,Mutua Madrid Open,4/28/23,Masters 1000,Outdoor,Clay,2nd Round,3,Grenier H.,Korda S.,128,28,466,1390,7,6,7,6,,,,,,,2,0,Completed,3.4,1.33,3.46,1.34,3.6,1.38,3.34,1.32
27,Madrid,Mutua Madrid Open,4/28/23,Masters 1000,Outdoor,Clay,2nd Round,3,Hurkacz H.,Gasquet R.,15,43,2660,951,6,7,6,4,7,5,,,,,2,1,Completed,1.25,4,1.27,4.24,1.27,4.34,1.24,4
27,Madrid,Mutua Madrid Open,4/28/23,Masters 1000,Outdoor,Clay,2nd Round,3,Rune H.,Bublik A.,7,55,4070,865,6,1,4,6,7,6,,,,,2,1,Completed,1.13,6,1.17,5.98,1.19,6.05,1.15,5.44
27,Madrid,Mutua Madrid Open,4/28/23,Masters 1000,Outdoor,Clay,2nd Round,3,Davidovich Fokina A.,Ramos-Vinolas A.,35,60,1095,810,6,3,6,4,,,,,,,2,0,Completed,1.2,4.5,1.19,5.5,1.23,5.5,1.2,4.5
27,Madrid,Mutua Madrid Open,4/28/23,Masters 1000,Outdoor,Clay,2nd Round,3,Zverev A.,Carballes Baena R.,16,53,2140,867,6,7,7,5,6,0,,,,,2,1,Completed,1.22,4.33,1.3,3.87,1.3,4.58,1.25,3.91
27,Madrid,Mutua Madrid Open,4/29/23,Masters 1000,Outdoor,Clay,2nd Round,3,Shevchenko A.,Lehecka J.,96,37,610,1046,6,1,6,1,,,,,,,2,0,Completed,3.2,1.36,3,1.45,3.2,1.47,2.93,1.4
27,Madrid,Mutua Madrid Open,4/29/23,Masters 1000,Outdoor,Clay,2nd Round,3,Struff J.L.,Shelton B.,65,38,779,1042,4,6,7,6,7,5,,,,,2,1,Completed,1.44,2.75,1.4,3.21,1.46,3.21,1.4,2.92
27,Madrid,Mutua Madrid Open,4/29/23,Masters 1000,Outdoor,Clay,2nd Round,3,Medvedev D.,Vavassori A.,3,164,5240,369,6,4,6,3,,,,,,,2,0,Completed,1.11,6.5,1.12,7.57,1.12,7.85,1.11,6.75
27,Madrid,Mutua Madrid Open,4/29/23,Masters 1000,Outdoor,Clay,2nd Round,3,Safiullin R.,Paul T.,112,17,525,2070,6,3,7,6,,,,,,,2,0,Completed,2.63,1.5,2.74,1.52,2.75,1.56,2.61,1.49
27,Madrid,Mutua Madrid Open,4/29/23,Masters 1000,Outdoor,Clay,2nd Round,3,Karatsev A.,Van De Zandschulp B.,121,29,497,1390,6,2,7,5,,,,,,,2,0,Completed,2.75,1.44,2.67,1.54,2.8,1.54,2.63,1.48
27,Madrid,Mutua Madrid Open,4/29/23,Masters 1000,Outdoor,Clay,2nd Round,3,Lajovic D.,Auger-Aliassime F.,40,9,994,3405,6,2,3,6,7,6,,,,,2,1,Completed,2.1,1.73,2.11,1.81,2.21,1.81,2.11,1.72
27,Madrid,Mutua Madrid Open,4/29/23,Masters 1000,Outdoor,Clay,2nd Round,3,Zapata Miralles B.,Evans D.,42,24,958,1560,6,3,6,2,,,,,,,2,0,Completed,2.1,1.73,2.15,1.79,2.17,1.81,2.1,1.73
